cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,tvpol,polintr,trstprl,stfdem,gndr,agea
CH,ESS1-7e01,1.0,08.12.2016,40810,ESS7e02_1,7,2.1,762,1,0.962516997039201,0.452177154,1,4,5,9,2,62
CH,ESS1-7e01,1.0,08.12.2016,40811,ESS7e02_1,7,2.1,763,1,0.939634617822948,0.452177154,66,2,2,7,1,45
CH,ESS1-7e01,1.0,08.12.2016,40812,ESS7e02_1,7,2.1,764,1,0.939634617822948,0.452177154,3,3,8,7,1,47
CH,ESS1-7e01,1.0,08.12.2016,40813,ESS7e02_1,7,2.1,769,1,0.956524493854456,0.452177154,2,2,4,4,2,31
CH,ESS1-7e01,1.0,08.12.2016,40814,ESS7e02_1,7,2.1,770,1,0.956524493854456,0.452177154,1,2,8,9,2,30
CH,ESS1-7e01,1.0,08.12.2016,40815,ESS7e02_1,7,2.1,771,1,0.839610497846271,0.452177154,1,1,5,7,1,78
CH,ESS1-7e01,1.0,08.12.2016,40816,ESS7e02_1,7,2.1,774,1,0.962516997039201,0.452177154,2,2,4,8,2,64
CH,ESS1-7e01,1.0,08.12.2016,40817,ESS7e02_1,7,2.1,775,1,0.839610497846271,0.452177154,1,2,4,4,1,59
CH,ESS1-7e01,1.0,08.12.2016,40818,ESS7e02_1,7,2.1,777,1,0.839610497846271,0.452177154,1,1,9,8,1,70
CH,ESS1-7e01,1.0,08.12.2016,40819,ESS7e02_1,7,2.1,778,1,0.839610497846271,0.452177154,2,1,8,10,1,69
CH,ESS1-7e01,1.0,08.12.2016,40820,ESS7e02_1,7,2.1,779,1,0.966244117613919,0.452177154,1,2,8,7,1,33
CH,ESS1-7e01,1.0,08.12.2016,40821,ESS7e02_1,7,2.1,781,1,0.956524493854456,0.452177154,2,2,7,8,2,32
CH,ESS1-7e01,1.0,08.12.2016,40822,ESS7e02_1,7,2.1,783,1,0.956524493854456,0.452177154,2,3,6,88,2,30
CH,ESS1-7e01,1.0,08.12.2016,40823,ESS7e02_1,7,2.1,784,1,0.839610497846271,0.452177154,2,3,5,8,1,60
CH,ESS1-7e01,1.0,08.12.2016,40824,ESS7e02_1,7,2.1,785,1,0.962516997039201,0.452177154,2,2,6,8,2,69
CH,ESS1-7e01,1.0,08.12.2016,40825,ESS7e02_1,7,2.1,788,1,0.962516997039201,0.452177154,3,1,8,8,2,73
CH,ESS1-7e01,1.0,08.12.2016,40826,ESS7e02_1,7,2.1,789,1,0.839610497846271,0.452177154,1,1,5,9,1,66
CH,ESS1-7e01,1.0,08.12.2016,40827,ESS7e02_1,7,2.1,790,1,0.939634617822948,0.452177154,2,1,7,9,1,49
CH,ESS1-7e01,1.0,08.12.2016,40828,ESS7e02_1,7,2.1,792,1,0.911645239287197,0.452177154,2,2,7,8,2,41
CH,ESS1-7e01,1.0,08.12.2016,40829,ESS7e02_1,7,2.1,793,1,0.911645239287197,0.452177154,1,3,4,7,2,45
CH,ESS1-7e01,1.0,08.12.2016,40830,ESS7e02_1,7,2.1,796,1,0.911645239287197,0.452177154,2,2,0,8,2,50
CH,ESS1-7e01,1.0,08.12.2016,40831,ESS7e02_1,7,2.1,797,1,0.962516997039201,0.452177154,1,3,7,8,2,64
CH,ESS1-7e01,1.0,08.12.2016,40832,ESS7e02_1,7,2.1,800,1,0.911645239287197,0.452177154,2,2,7,9,2,45
CH,ESS1-7e01,1.0,08.12.2016,40833,ESS7e02_1,7,2.1,801,1,0.839610497846271,0.452177154,1,2,5,8,1,62
CH,ESS1-7e01,1.0,08.12.2016,40834,ESS7e02_1,7,2.1,803,1,0.839610497846271,0.452177154,1,2,7,7,1,55
CH,ESS1-7e01,1.0,08.12.2016,40835,ESS7e02_1,7,2.1,804,1,0.839610497846271,0.452177154,1,2,8,8,1,66
CH,ESS1-7e01,1.0,08.12.2016,40836,ESS7e02_1,7,2.1,807,1,0.956524493854456,0.452177154,2,2,8,8,2,28
CH,ESS1-7e01,1.0,08.12.2016,40837,ESS7e02_1,7,2.1,809,1,0.962516997039201,0.452177154,2,1,6,7,2,56
CH,ESS1-7e01,1.0,08.12.2016,40838,ESS7e02_1,7,2.1,810,1,0.956524493854456,0.452177154,1,3,6,5,2,28
CH,ESS1-7e01,1.0,08.12.2016,40839,ESS7e02_1,7,2.1,814,1,0.939634617822948,0.452177154,0,1,5,6,1,38
CH,ESS1-7e01,1.0,08.12.2016,40840,ESS7e02_1,7,2.1,816,1,0.839610497846271,0.452177154,2,1,6,7,1,78
CH,ESS1-7e01,1.0,08.12.2016,40841,ESS7e02_1,7,2.1,817,1,0.939634617822948,0.452177154,66,2,88,7,1,35
CH,ESS1-7e01,1.0,08.12.2016,40842,ESS7e02_1,7,2.1,818,1,0.966244117613919,0.452177154,66,3,7,9,1,18
CH,ESS1-7e01,1.0,08.12.2016,40843,ESS7e02_1,7,2.1,819,1,0.939634617822948,0.452177154,1,2,8,9,1,43
CH,ESS1-7e01,1.0,08.12.2016,40844,ESS7e02_1,7,2.1,821,1,0.839610497846271,0.452177154,1,3,7,7,1,89
CH,ESS1-7e01,1.0,08.12.2016,40845,ESS7e02_1,7,2.1,822,1,0.962516997039201,0.452177154,1,4,4,5,2,55
CH,ESS1-7e01,1.0,08.12.2016,40846,ESS7e02_1,7,2.1,823,1,0.839610497846271,0.452177154,3,1,4,9,1,82
CH,ESS1-7e01,1.0,08.12.2016,40847,ESS7e02_1,7,2.1,824,1,0.966244117613919,0.452177154,1,3,7,8,1,19
CH,ESS1-7e01,1.0,08.12.2016,40848,ESS7e02_1,7,2.1,827,1,0.839610497846271,0.452177154,2,1,9,9,1,74
CH,ESS1-7e01,1.0,08.12.2016,40849,ESS7e02_1,7,2.1,834,1,0.939634617822948,0.452177154,1,1,7,5,1,48
CH,ESS1-7e01,1.0,08.12.2016,40850,ESS7e02_1,7,2.1,838,1,0.939634617822948,0.452177154,1,2,8,8,1,49
CH,ESS1-7e01,1.0,08.12.2016,40851,ESS7e02_1,7,2.1,839,1,0.911645239287197,0.452177154,1,2,6,3,2,47
CH,ESS1-7e01,1.0,08.12.2016,40852,ESS7e02_1,7,2.1,841,1,0.839610497846271,0.452177154,0,4,0,6,1,57
CH,ESS1-7e01,1.0,08.12.2016,40853,ESS7e02_1,7,2.1,842,1,0.939634617822948,0.452177154,0,1,2,3,1,41
CH,ESS1-7e01,1.0,08.12.2016,40854,ESS7e02_1,7,2.1,844,1,0.956524493854456,0.452177154,1,2,88,10,2,21
CH,ESS1-7e01,1.0,08.12.2016,40855,ESS7e02_1,7,2.1,846,1,0.962516997039201,0.452177154,2,2,4,88,2,63
CH,ESS1-7e01,1.0,08.12.2016,40856,ESS7e02_1,7,2.1,847,1,0.962516997039201,0.452177154,2,2,6,5,2,82
CH,ESS1-7e01,1.0,08.12.2016,40857,ESS7e02_1,7,2.1,848,1,0.839610497846271,0.452177154,1,3,7,8,1,55
CH,ESS1-7e01,1.0,08.12.2016,40858,ESS7e02_1,7,2.1,850,1,0.911645239287197,0.452177154,66,3,6,8,2,35
CH,ESS1-7e01,1.0,08.12.2016,40859,ESS7e02_1,7,2.1,851,1,0.939634617822948,0.452177154,1,2,8,9,1,39
CH,ESS1-7e01,1.0,08.12.2016,40860,ESS7e02_1,7,2.1,852,1,0.939634617822948,0.452177154,1,2,7,8,1,42
CH,ESS1-7e01,1.0,08.12.2016,40861,ESS7e02_1,7,2.1,856,1,0.962516997039201,0.452177154,1,2,10,9,2,56
CH,ESS1-7e01,1.0,08.12.2016,40862,ESS7e02_1,7,2.1,857,1,0.966244117613919,0.452177154,1,2,7,10,1,18
CH,ESS1-7e01,1.0,08.12.2016,40863,ESS7e02_1,7,2.1,858,1,0.956524493854456,0.452177154,0,3,6,7,2,23
CH,ESS1-7e01,1.0,08.12.2016,40864,ESS7e02_1,7,2.1,860,1,0.911645239287197,0.452177154,1,3,4,6,2,43
CH,ESS1-7e01,1.0,08.12.2016,40865,ESS7e02_1,7,2.1,861,1,0.962516997039201,0.452177154,1,2,5,4,2,70
CH,ESS1-7e01,1.0,08.12.2016,40866,ESS7e02_1,7,2.1,862,1,0.839610497846271,0.452177154,1,2,6,8,1,76
CH,ESS1-7e01,1.0,08.12.2016,40867,ESS7e02_1,7,2.1,865,1,0.911645239287197,0.452177154,1,3,8,7,2,40
CH,ESS1-7e01,1.0,08.12.2016,40868,ESS7e02_1,7,2.1,867,1,0.966244117613919,0.452177154,66,2,8,5,1,17
CH,ESS1-7e01,1.0,08.12.2016,40869,ESS7e02_1,7,2.1,869,1,0.911645239287197,0.452177154,0,3,8,8,2,50
CH,ESS1-7e01,1.0,08.12.2016,40870,ESS7e02_1,7,2.1,873,1,0.966244117613919,0.452177154,0,3,8,9,1,28
CH,ESS1-7e01,1.0,08.12.2016,40871,ESS7e02_1,7,2.1,875,1,0.911645239287197,0.452177154,66,3,5,8,2,38
CH,ESS1-7e01,1.0,08.12.2016,40872,ESS7e02_1,7,2.1,877,1,0.966244117613919,0.452177154,66,1,9,8,1,31
CH,ESS1-7e01,1.0,08.12.2016,40873,ESS7e02_1,7,2.1,880,1,0.962516997039201,0.452177154,2,2,5,7,2,62
CH,ESS1-7e01,1.0,08.12.2016,40874,ESS7e02_1,7,2.1,881,1,0.956524493854456,0.452177154,1,3,88,8,2,31
CH,ESS1-7e01,1.0,08.12.2016,40875,ESS7e02_1,7,2.1,882,1,0.966244117613919,0.452177154,1,3,8,7,1,20
CH,ESS1-7e01,1.0,08.12.2016,40876,ESS7e02_1,7,2.1,883,1,0.911645239287197,0.452177154,1,3,8,8,2,36
CH,ESS1-7e01,1.0,08.12.2016,40877,ESS7e02_1,7,2.1,884,1,0.939634617822948,0.452177154,1,2,7,8,1,46
CH,ESS1-7e01,1.0,08.12.2016,40878,ESS7e02_1,7,2.1,888,1,0.962516997039201,0.452177154,1,4,5,88,2,78
CH,ESS1-7e01,1.0,08.12.2016,40879,ESS7e02_1,7,2.1,890,1,0.956524493854456,0.452177154,1,2,7,8,2,27
CH,ESS1-7e01,1.0,08.12.2016,40880,ESS7e02_1,7,2.1,891,1,0.939634617822948,0.452177154,2,2,6,9,1,48
CH,ESS1-7e01,1.0,08.12.2016,40881,ESS7e02_1,7,2.1,892,1,0.962516997039201,0.452177154,2,2,7,8,2,84
CH,ESS1-7e01,1.0,08.12.2016,40882,ESS7e02_1,7,2.1,893,1,0.962516997039201,0.452177154,0,4,0,8,2,56
CH,ESS1-7e01,1.0,08.12.2016,40883,ESS7e02_1,7,2.1,895,1,0.839610497846271,0.452177154,5,2,9,10,1,89
CH,ESS1-7e01,1.0,08.12.2016,40884,ESS7e02_1,7,2.1,896,1,0.911645239287197,0.452177154,1,2,7,7,2,47
CH,ESS1-7e01,1.0,08.12.2016,40885,ESS7e02_1,7,2.1,898,1,0.939634617822948,0.452177154,2,2,6,4,1,39
CH,ESS1-7e01,1.0,08.12.2016,40886,ESS7e02_1,7,2.1,899,1,0.939634617822948,0.452177154,2,3,7,8,1,53
CH,ESS1-7e01,1.0,08.12.2016,40887,ESS7e02_1,7,2.1,900,1,0.962516997039201,0.452177154,3,1,8,7,2,65
CH,ESS1-7e01,1.0,08.12.2016,40888,ESS7e02_1,7,2.1,903,1,0.939634617822948,0.452177154,1,2,8,10,1,46
CH,ESS1-7e01,1.0,08.12.2016,40889,ESS7e02_1,7,2.1,904,1,0.839610497846271,0.452177154,2,1,6,8,1,58
CH,ESS1-7e01,1.0,08.12.2016,40890,ESS7e02_1,7,2.1,907,1,0.962516997039201,0.452177154,2,2,7,8,2,68
CH,ESS1-7e01,1.0,08.12.2016,40891,ESS7e02_1,7,2.1,908,1,0.956524493854456,0.452177154,0,3,5,5,2,18
CH,ESS1-7e01,1.0,08.12.2016,40892,ESS7e02_1,7,2.1,910,1,0.911645239287197,0.452177154,66,3,7,7,2,51
CH,ESS1-7e01,1.0,08.12.2016,40893,ESS7e02_1,7,2.1,911,1,0.962516997039201,0.452177154,2,2,5,6,2,79
CH,ESS1-7e01,1.0,08.12.2016,40894,ESS7e02_1,7,2.1,912,1,0.939634617822948,0.452177154,1,3,8,8,1,45
CH,ESS1-7e01,1.0,08.12.2016,40895,ESS7e02_1,7,2.1,916,1,0.956524493854456,0.452177154,0,3,10,7,2,21
CH,ESS1-7e01,1.0,08.12.2016,40896,ESS7e02_1,7,2.1,919,1,0.966244117613919,0.452177154,1,2,6,6,1,23
CH,ESS1-7e01,1.0,08.12.2016,40897,ESS7e02_1,7,2.1,920,1,0.939634617822948,0.452177154,0,2,8,8,1,35
CH,ESS1-7e01,1.0,08.12.2016,40898,ESS7e02_1,7,2.1,921,1,0.839610497846271,0.452177154,1,3,9,8,1,55
CH,ESS1-7e01,1.0,08.12.2016,40899,ESS7e02_1,7,2.1,923,1,0.939634617822948,0.452177154,1,2,4,8,1,51
CH,ESS1-7e01,1.0,08.12.2016,40900,ESS7e02_1,7,2.1,924,1,0.939634617822948,0.452177154,66,1,6,8,1,35
CH,ESS1-7e01,1.0,08.12.2016,40901,ESS7e02_1,7,2.1,926,1,0.839610497846271,0.452177154,0,2,3,8,1,62
CH,ESS1-7e01,1.0,08.12.2016,40902,ESS7e02_1,7,2.1,927,1,0.939634617822948,0.452177154,2,2,4,6,1,53
CH,ESS1-7e01,1.0,08.12.2016,40903,ESS7e02_1,7,2.1,928,1,0.962516997039201,0.452177154,1,4,7,88,2,87
CH,ESS1-7e01,1.0,08.12.2016,40904,ESS7e02_1,7,2.1,929,1,0.911645239287197,0.452177154,2,2,5,7,2,49
CH,ESS1-7e01,1.0,08.12.2016,40905,ESS7e02_1,7,2.1,930,1,0.939634617822948,0.452177154,2,2,5,8,1,42
CH,ESS1-7e01,1.0,08.12.2016,40906,ESS7e02_1,7,2.1,931,1,0.962516997039201,0.452177154,1,2,6,8,2,60
CH,ESS1-7e01,1.0,08.12.2016,40907,ESS7e02_1,7,2.1,934,1,0.966244117613919,0.452177154,1,2,6,10,1,22
CH,ESS1-7e01,1.0,08.12.2016,40908,ESS7e02_1,7,2.1,935,1,0.839610497846271,0.452177154,1,2,9,8,1,83
CH,ESS1-7e01,1.0,08.12.2016,40909,ESS7e02_1,7,2.1,936,1,0.939634617822948,0.452177154,1,2,9,10,1,48
CH,ESS1-7e01,1.0,08.12.2016,40910,ESS7e02_1,7,2.1,937,1,0.956524493854456,0.452177154,1,3,7,9,2,31
CH,ESS1-7e01,1.0,08.12.2016,40911,ESS7e02_1,7,2.1,938,1,0.911645239287197,0.452177154,2,3,6,5,2,36
CH,ESS1-7e01,1.0,08.12.2016,40912,ESS7e02_1,7,2.1,939,1,0.939634617822948,0.452177154,1,2,6,8,1,35
CH,ESS1-7e01,1.0,08.12.2016,40913,ESS7e02_1,7,2.1,940,1,0.966244117613919,0.452177154,0,2,7,7,1,29
CH,ESS1-7e01,1.0,08.12.2016,40914,ESS7e02_1,7,2.1,941,1,0.839610497846271,0.452177154,2,2,8,8,1,72
CH,ESS1-7e01,1.0,08.12.2016,40915,ESS7e02_1,7,2.1,942,1,0.956524493854456,0.452177154,1,2,4,4,2,32
CH,ESS1-7e01,1.0,08.12.2016,40916,ESS7e02_1,7,2.1,944,1,0.962516997039201,0.452177154,1,1,5,10,2,71
CH,ESS1-7e01,1.0,08.12.2016,40917,ESS7e02_1,7,2.1,947,1,0.839610497846271,0.452177154,2,2,6,8,1,75
CH,ESS1-7e01,1.0,08.12.2016,40918,ESS7e02_1,7,2.1,951,1,0.962516997039201,0.452177154,2,1,8,10,2,60
CH,ESS1-7e01,1.0,08.12.2016,40919,ESS7e02_1,7,2.1,953,1,0.839610497846271,0.452177154,3,1,3,3,1,70
CH,ESS1-7e01,1.0,08.12.2016,40920,ESS7e02_1,7,2.1,954,1,0.956524493854456,0.452177154,66,2,5,7,2,27
CH,ESS1-7e01,1.0,08.12.2016,40921,ESS7e02_1,7,2.1,955,1,0.839610497846271,0.452177154,2,2,6,9,1,75
CH,ESS1-7e01,1.0,08.12.2016,40922,ESS7e02_1,7,2.1,956,1,0.839610497846271,0.452177154,2,2,7,9,1,59
CH,ESS1-7e01,1.0,08.12.2016,40923,ESS7e02_1,7,2.1,959,1,0.939634617822948,0.452177154,1,2,4,8,1,38
CH,ESS1-7e01,1.0,08.12.2016,40924,ESS7e02_1,7,2.1,961,1,0.939634617822948,0.452177154,2,1,8,9,1,48
CH,ESS1-7e01,1.0,08.12.2016,40925,ESS7e02_1,7,2.1,962,1,0.839610497846271,0.452177154,2,2,7,88,1,62
CH,ESS1-7e01,1.0,08.12.2016,40926,ESS7e02_1,7,2.1,963,1,0.939634617822948,0.452177154,1,3,5,5,1,44
CH,ESS1-7e01,1.0,08.12.2016,40927,ESS7e02_1,7,2.1,966,1,0.939634617822948,0.452177154,66,3,6,4,1,44
CH,ESS1-7e01,1.0,08.12.2016,40928,ESS7e02_1,7,2.1,967,1,0.911645239287197,0.452177154,0,2,8,9,2,37
CH,ESS1-7e01,1.0,08.12.2016,40929,ESS7e02_1,7,2.1,969,1,0.839610497846271,0.452177154,66,2,3,7,1,59
CH,ESS1-7e01,1.0,08.12.2016,40930,ESS7e02_1,7,2.1,970,1,0.962516997039201,0.452177154,1,3,7,4,2,55
CH,ESS1-7e01,1.0,08.12.2016,40931,ESS7e02_1,7,2.1,971,1,0.839610497846271,0.452177154,2,1,9,7,1,87
CH,ESS1-7e01,1.0,08.12.2016,40932,ESS7e02_1,7,2.1,972,1,0.962516997039201,0.452177154,0,4,7,7,2,55
CH,ESS1-7e01,1.0,08.12.2016,40933,ESS7e02_1,7,2.1,974,1,0.956524493854456,0.452177154,1,1,3,5,2,33
CH,ESS1-7e01,1.0,08.12.2016,40934,ESS7e02_1,7,2.1,976,1,0.911645239287197,0.452177154,0,3,7,9,2,45
CH,ESS1-7e01,1.0,08.12.2016,40935,ESS7e02_1,7,2.1,977,1,0.939634617822948,0.452177154,0,2,3,5,1,50
CH,ESS1-7e01,1.0,08.12.2016,40936,ESS7e02_1,7,2.1,978,1,0.962516997039201,0.452177154,2,2,8,7,2,88
CH,ESS1-7e01,1.0,08.12.2016,40937,ESS7e02_1,7,2.1,979,1,0.962516997039201,0.452177154,3,4,5,10,2,65
CH,ESS1-7e01,1.0,08.12.2016,40938,ESS7e02_1,7,2.1,980,1,0.911645239287197,0.452177154,66,2,6,7,2,48
CH,ESS1-7e01,1.0,08.12.2016,40939,ESS7e02_1,7,2.1,981,1,0.962516997039201,0.452177154,2,2,8,8,2,55
CH,ESS1-7e01,1.0,08.12.2016,40940,ESS7e02_1,7,2.1,982,1,0.939634617822948,0.452177154,0,2,4,10,1,39
CH,ESS1-7e01,1.0,08.12.2016,40941,ESS7e02_1,7,2.1,986,1,0.962516997039201,0.452177154,0,4,6,6,2,55
CH,ESS1-7e01,1.0,08.12.2016,40942,ESS7e02_1,7,2.1,987,1,0.911645239287197,0.452177154,1,2,6,7,2,38
CH,ESS1-7e01,1.0,08.12.2016,40943,ESS7e02_1,7,2.1,988,1,0.911645239287197,0.452177154,1,3,4,5,2,47
CH,ESS1-7e01,1.0,08.12.2016,40944,ESS7e02_1,7,2.1,990,1,0.962516997039201,0.452177154,2,2,4,3,2,82
CH,ESS1-7e01,1.0,08.12.2016,40945,ESS7e02_1,7,2.1,992,1,0.839610497846271,0.452177154,1,2,7,9,1,74
CH,ESS1-7e01,1.0,08.12.2016,40946,ESS7e02_1,7,2.1,995,1,0.839610497846271,0.452177154,2,2,7,9,1,66
CH,ESS1-7e01,1.0,08.12.2016,40947,ESS7e02_1,7,2.1,999,1,0.962516997039201,0.452177154,1,2,5,4,2,64
CH,ESS1-7e01,1.0,08.12.2016,40948,ESS7e02_1,7,2.1,1000,1,0.966244117613919,0.452177154,0,1,5,9,1,31
CH,ESS1-7e01,1.0,08.12.2016,40949,ESS7e02_1,7,2.1,1001,1,0.911645239287197,0.452177154,2,2,88,88,2,53
CH,ESS1-7e01,1.0,08.12.2016,40950,ESS7e02_1,7,2.1,1002,1,0.939634617822948,0.452177154,0,3,2,4,1,50
CH,ESS1-7e01,1.0,08.12.2016,40951,ESS7e02_1,7,2.1,1003,1,0.956524493854456,0.452177154,1,3,3,5,2,32
CH,ESS1-7e01,1.0,08.12.2016,40952,ESS7e02_1,7,2.1,1004,1,0.962516997039201,0.452177154,66,3,2,7,2,61
CH,ESS1-7e01,1.0,08.12.2016,40953,ESS7e02_1,7,2.1,1007,1,0.956524493854456,0.452177154,1,2,6,9,2,32
CH,ESS1-7e01,1.0,08.12.2016,40954,ESS7e02_1,7,2.1,1009,1,0.956524493854456,0.452177154,1,1,7,9,2,29
CH,ESS1-7e01,1.0,08.12.2016,40955,ESS7e02_1,7,2.1,1013,1,0.962516997039201,0.452177154,1,2,10,7,2,67
CH,ESS1-7e01,1.0,08.12.2016,40956,ESS7e02_1,7,2.1,1016,1,0.962516997039201,0.452177154,66,2,5,8,2,75
CH,ESS1-7e01,1.0,08.12.2016,40957,ESS7e02_1,7,2.1,1017,1,0.911645239287197,0.452177154,66,1,8,9,2,38
CH,ESS1-7e01,1.0,08.12.2016,40958,ESS7e02_1,7,2.1,1023,1,0.839610497846271,0.452177154,2,2,7,9,1,58
CH,ESS1-7e01,1.0,08.12.2016,40959,ESS7e02_1,7,2.1,1024,1,0.839610497846271,0.452177154,0,4,0,5,1,67
CH,ESS1-7e01,1.0,08.12.2016,40960,ESS7e02_1,7,2.1,1027,1,1.16833314874972,0.452177154,2,2,6,4,2,62
CH,ESS1-7e01,1.0,08.12.2016,40961,ESS7e02_1,7,2.1,1028,1,1.14055780323079,0.452177154,0,3,4,5,1,40
CH,ESS1-7e01,1.0,08.12.2016,40962,ESS7e02_1,7,2.1,1029,1,1.17285724393997,0.452177154,2,2,7,10,1,16
CH,ESS1-7e01,1.0,08.12.2016,40963,ESS7e02_1,7,2.1,1030,1,1.01914540697935,0.452177154,1,3,1,8,1,55
CH,ESS1-7e01,1.0,08.12.2016,40964,ESS7e02_1,7,2.1,1031,1,1.16105926149759,0.452177154,1,4,1,3,2,27
CH,ESS1-7e01,1.0,08.12.2016,40965,ESS7e02_1,7,2.1,1033,1,1.10658342266732,0.452177154,66,2,5,6,2,51
CH,ESS1-7e01,1.0,08.12.2016,40966,ESS7e02_1,7,2.1,1034,1,1.14055780323079,0.452177154,1,1,10,10,1,48
CH,ESS1-7e01,1.0,08.12.2016,40967,ESS7e02_1,7,2.1,1035,1,1.01914540697935,0.452177154,0,3,5,6,1,59
CH,ESS1-7e01,1.0,08.12.2016,40968,ESS7e02_1,7,2.1,1036,1,1.14055780323079,0.452177154,1,3,0,3,1,49
CH,ESS1-7e01,1.0,08.12.2016,40969,ESS7e02_1,7,2.1,1037,1,1.14055780323079,0.452177154,2,1,7,10,1,41
CH,ESS1-7e01,1.0,08.12.2016,40970,ESS7e02_1,7,2.1,1038,1,1.10658342266732,0.452177154,1,4,6,7,2,51
CH,ESS1-7e01,1.0,08.12.2016,40971,ESS7e02_1,7,2.1,1041,1,1.01914540697935,0.452177154,2,2,5,6,1,77
CH,ESS1-7e01,1.0,08.12.2016,40972,ESS7e02_1,7,2.1,1043,1,1.14055780323079,0.452177154,1,2,6,7,1,48
CH,ESS1-7e01,1.0,08.12.2016,40973,ESS7e02_1,7,2.1,1044,1,1.17285724393997,0.452177154,0,3,8,9,1,22
CH,ESS1-7e01,1.0,08.12.2016,40974,ESS7e02_1,7,2.1,1045,1,1.10658342266732,0.452177154,2,3,6,7,2,46
CH,ESS1-7e01,1.0,08.12.2016,40975,ESS7e02_1,7,2.1,1046,1,1.01914540697935,0.452177154,2,2,3,7,1,68
CH,ESS1-7e01,1.0,08.12.2016,40976,ESS7e02_1,7,2.1,1047,1,1.16105926149759,0.452177154,1,3,6,8,2,19
CH,ESS1-7e01,1.0,08.12.2016,40977,ESS7e02_1,7,2.1,1049,1,1.01914540697935,0.452177154,3,1,5,7,1,67
CH,ESS1-7e01,1.0,08.12.2016,40978,ESS7e02_1,7,2.1,1050,1,1.01914540697935,0.452177154,1,2,4,5,1,57
CH,ESS1-7e01,1.0,08.12.2016,40979,ESS7e02_1,7,2.1,1051,1,1.14055780323079,0.452177154,1,1,6,4,1,40
CH,ESS1-7e01,1.0,08.12.2016,40980,ESS7e02_1,7,2.1,1052,1,1.16833314874972,0.452177154,3,1,5,4,2,66
CH,ESS1-7e01,1.0,08.12.2016,40981,ESS7e02_1,7,2.1,1053,1,1.01914540697935,0.452177154,3,4,10,10,1,75
CH,ESS1-7e01,1.0,08.12.2016,40982,ESS7e02_1,7,2.1,1055,1,1.10658342266732,0.452177154,1,3,8,9,2,53
CH,ESS1-7e01,1.0,08.12.2016,40983,ESS7e02_1,7,2.1,1058,1,1.10658342266732,0.452177154,1,2,5,6,2,45
CH,ESS1-7e01,1.0,08.12.2016,40984,ESS7e02_1,7,2.1,1060,1,1.10658342266732,0.452177154,1,2,5,7,2,39
CH,ESS1-7e01,1.0,08.12.2016,40985,ESS7e02_1,7,2.1,1061,1,1.16833314874972,0.452177154,0,3,5,8,2,84
CH,ESS1-7e01,1.0,08.12.2016,40986,ESS7e02_1,7,2.1,1062,1,1.01914540697935,0.452177154,3,2,6,7,1,66
CH,ESS1-7e01,1.0,08.12.2016,40987,ESS7e02_1,7,2.1,1063,1,1.17285724393997,0.452177154,0,3,5,4,1,21
CH,ESS1-7e01,1.0,08.12.2016,40988,ESS7e02_1,7,2.1,1066,1,1.11121361895588,0.452177154,1,2,7,10,1,39
CH,ESS1-7e01,1.0,08.12.2016,40989,ESS7e02_1,7,2.1,1067,1,1.1382743625012,0.452177154,66,3,5,7,2,55
CH,ESS1-7e01,1.0,08.12.2016,40990,ESS7e02_1,7,2.1,1070,1,1.11121361895588,0.452177154,2,3,10,8,1,53
CH,ESS1-7e01,1.0,08.12.2016,40991,ESS7e02_1,7,2.1,1071,1,1.13118761726617,0.452177154,1,4,7,9,2,29
CH,ESS1-7e01,1.0,08.12.2016,40992,ESS7e02_1,7,2.1,1072,1,1.0781133286674,0.452177154,66,2,3,8,2,50
CH,ESS1-7e01,1.0,08.12.2016,40993,ESS7e02_1,7,2.1,1073,1,1.13118761726617,0.452177154,2,3,7,9,2,19
CH,ESS1-7e01,1.0,08.12.2016,40994,ESS7e02_1,7,2.1,1076,1,1.11121361895588,0.452177154,3,1,10,7,1,54
CH,ESS1-7e01,1.0,08.12.2016,40995,ESS7e02_1,7,2.1,1077,1,0.99292491158611,0.452177154,1,1,4,3,1,66
CH,ESS1-7e01,1.0,08.12.2016,40996,ESS7e02_1,7,2.1,1079,1,1.1382743625012,0.452177154,1,2,6,8,2,84
CH,ESS1-7e01,1.0,08.12.2016,40997,ESS7e02_1,7,2.1,1080,1,0.99292491158611,0.452177154,2,2,7,6,1,71
CH,ESS1-7e01,1.0,08.12.2016,40998,ESS7e02_1,7,2.1,1081,1,1.0781133286674,0.452177154,2,3,10,10,2,50
CH,ESS1-7e01,1.0,08.12.2016,40999,ESS7e02_1,7,2.1,1082,1,1.14268206211503,0.452177154,1,2,7,9,1,21
CH,ESS1-7e01,1.0,08.12.2016,41000,ESS7e02_1,7,2.1,1083,1,1.0781133286674,0.452177154,1,3,7,9,2,38
CH,ESS1-7e01,1.0,08.12.2016,41001,ESS7e02_1,7,2.1,1086,1,1.1382743625012,0.452177154,1,1,4,4,2,61
CH,ESS1-7e01,1.0,08.12.2016,41002,ESS7e02_1,7,2.1,1088,1,1.11121361895588,0.452177154,1,3,7,5,1,39
CH,ESS1-7e01,1.0,08.12.2016,41003,ESS7e02_1,7,2.1,1090,1,1.14268206211503,0.452177154,2,2,7,7,1,34
CH,ESS1-7e01,1.0,08.12.2016,41004,ESS7e02_1,7,2.1,1092,1,1.0781133286674,0.452177154,1,3,88,7,2,42
